
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.660 | 9.6708e-02 |  9.6594e-02 |   9.6599e-02  |  9.6708e-02 |
| 0.660 | 9.6931e-02 |  9.6817e-02 |   9.6822e-02  |  9.6931e-02 |
| 0.661 | 9.7154e-02 |  9.7040e-02 |   9.7044e-02  |  9.7154e-02 |
| 0.661 | 9.7377e-02 |  9.7263e-02 |   9.7268e-02  |  9.7377e-02 |
| 0.662 | 9.7601e-02 |  9.7486e-02 |   9.7491e-02  |  9.7601e-02 |
| 0.662 | 9.7825e-02 |  9.7710e-02 |   9.7715e-02  |  9.7825e-02 |
| 0.663 | 9.8049e-02 |  9.7934e-02 |   9.7939e-02  |  9.8049e-02 |
| 0.663 | 9.8274e-02 |  9.8159e-02 |   9.8164e-02  |  9.8274e-02 |
| 0.664 | 9.8499e-02 |  9.8384e-02 |   9.8389e-02  |  9.8499e-02 |
| 0.664 | 9.8725e-02 |  9.8609e-02 |   9.8614e-02  |  9.8725e-02 |
| 0.665 | 9.8950e-02 |  9.8835e-02 |   9.8840e-02  |  9.8950e-02 |
| 0.665 | 9.9177e-02 |  9.9061e-02 |   9.9066e-02  |  9.9177e-02 |
| 0.666 | 9.9403e-02 |  9.9287e-02 |   9.9292e-02  |  9.9403e-02 |
| 0.666 | 9.9630e-02 |  9.9514e-02 |   9.9519e-02  |  9.9630e-02 |
| 0.667 | 9.9857e-02 |  9.9741e-02 |   9.9746e-02  |  9.9857e-02 |
| 0.667 | 1.0008e-01 |  9.9968e-02 |   9.9974e-02  |  1.0008e-01 |
| 0.668 | 1.0031e-01 |  1.0020e-01 |   1.0020e-01  |  1.0031e-01 |
| 0.668 | 1.0054e-01 |  1.0042e-01 |   1.0043e-01  |  1.0054e-01 |
| 0.669 | 1.0077e-01 |  1.0065e-01 |   1.0066e-01  |  1.0077e-01 |
| 0.669 | 1.0100e-01 |  1.0088e-01 |   1.0089e-01  |  1.0100e-01 |
| 0.670 | 1.0123e-01 |  1.0111e-01 |   1.0112e-01  |  1.0123e-01 |
| 0.670 | 1.0146e-01 |  1.0134e-01 |   1.0135e-01  |  1.0146e-01 |
| 0.671 | 1.0169e-01 |  1.0157e-01 |   1.0158e-01  |  1.0169e-01 |
| 0.671 | 1.0192e-01 |  1.0180e-01 |   1.0181e-01  |  1.0192e-01 |
| 0.672 | 1.0215e-01 |  1.0203e-01 |   1.0204e-01  |  1.0215e-01 |
| 0.672 | 1.0238e-01 |  1.0226e-01 |   1.0227e-01  |  1.0238e-01 |
| 0.673 | 1.0261e-01 |  1.0249e-01 |   1.0250e-01  |  1.0261e-01 |
| 0.673 | 1.0284e-01 |  1.0273e-01 |   1.0273e-01  |  1.0284e-01 |
| 0.674 | 1.0308e-01 |  1.0296e-01 |   1.0296e-01  |  1.0308e-01 |
| 0.674 | 1.0331e-01 |  1.0319e-01 |   1.0320e-01  |  1.0331e-01 |
| 0.675 | 1.0354e-01 |  1.0342e-01 |   1.0343e-01  |  1.0354e-01 |
| 0.675 | 1.0378e-01 |  1.0366e-01 |   1.0366e-01  |  1.0378e-01 |
| 0.676 | 1.0401e-01 |  1.0389e-01 |   1.0389e-01  |  1.0401e-01 |
| 0.676 | 1.0424e-01 |  1.0412e-01 |   1.0413e-01  |  1.0424e-01 |
| 0.677 | 1.0448e-01 |  1.0436e-01 |   1.0436e-01  |  1.0448e-01 |
| 0.677 | 1.0471e-01 |  1.0459e-01 |   1.0460e-01  |  1.0471e-01 |
| 0.678 | 1.0495e-01 |  1.0483e-01 |   1.0483e-01  |  1.0495e-01 |
| 0.678 | 1.0518e-01 |  1.0506e-01 |   1.0507e-01  |  1.0518e-01 |
| 0.679 | 1.0542e-01 |  1.0530e-01 |   1.0530e-01  |  1.0542e-01 |
| 0.679 | 1.0566e-01 |  1.0553e-01 |   1.0554e-01  |  1.0566e-01 |
| 0.680 | 1.0589e-01 |  1.0577e-01 |   1.0578e-01  |  1.0589e-01 |
| 0.680 | 1.0613e-01 |  1.0601e-01 |   1.0601e-01  |  1.0613e-01 |
| 0.681 | 1.0637e-01 |  1.0624e-01 |   1.0625e-01  |  1.0637e-01 |
| 0.681 | 1.0660e-01 |  1.0648e-01 |   1.0649e-01  |  1.0660e-01 |
| 0.682 | 1.0684e-01 |  1.0672e-01 |   1.0673e-01  |  1.0684e-01 |
| 0.682 | 1.0708e-01 |  1.0696e-01 |   1.0696e-01  |  1.0708e-01 |
| 0.683 | 1.0732e-01 |  1.0720e-01 |   1.0720e-01  |  1.0732e-01 |
| 0.683 | 1.0756e-01 |  1.0744e-01 |   1.0744e-01  |  1.0756e-01 |
| 0.684 | 1.0780e-01 |  1.0768e-01 |   1.0768e-01  |  1.0780e-01 |
| 0.684 | 1.0804e-01 |  1.0791e-01 |   1.0792e-01  |  1.0804e-01 |
| 0.685 | 1.0828e-01 |  1.0816e-01 |   1.0816e-01  |  1.0828e-01 |
| 0.685 | 1.0852e-01 |  1.0840e-01 |   1.0840e-01  |  1.0852e-01 |
| 0.686 | 1.0876e-01 |  1.0864e-01 |   1.0864e-01  |  1.0876e-01 |
| 0.686 | 1.0900e-01 |  1.0888e-01 |   1.0888e-01  |  1.0900e-01 |
| 0.687 | 1.0924e-01 |  1.0912e-01 |   1.0913e-01  |  1.0924e-01 |
| 0.688 | 1.0949e-01 |  1.0936e-01 |   1.0937e-01  |  1.0949e-01 |
| 0.688 | 1.0973e-01 |  1.0960e-01 |   1.0961e-01  |  1.0973e-01 |
| 0.689 | 1.0997e-01 |  1.0985e-01 |   1.0985e-01  |  1.0997e-01 |
| 0.689 | 1.1021e-01 |  1.1009e-01 |   1.1010e-01  |  1.1021e-01 |
| 0.690 | 1.1046e-01 |  1.1033e-01 |   1.1034e-01  |  1.1046e-01 |
| 0.690 | 1.1070e-01 |  1.1058e-01 |   1.1058e-01  |  1.1070e-01 |
| 0.691 | 1.1095e-01 |  1.1082e-01 |   1.1083e-01  |  1.1095e-01 |
| 0.691 | 1.1119e-01 |  1.1106e-01 |   1.1107e-01  |  1.1119e-01 |
| 0.692 | 1.1144e-01 |  1.1131e-01 |   1.1132e-01  |  1.1144e-01 |
| 0.692 | 1.1168e-01 |  1.1156e-01 |   1.1156e-01  |  1.1168e-01 |
| 0.693 | 1.1193e-01 |  1.1180e-01 |   1.1181e-01  |  1.1193e-01 |
| 0.693 | 1.1217e-01 |  1.1205e-01 |   1.1205e-01  |  1.1217e-01 |
| 0.694 | 1.1242e-01 |  1.1229e-01 |   1.1230e-01  |  1.1242e-01 |
| 0.694 | 1.1267e-01 |  1.1254e-01 |   1.1255e-01  |  1.1267e-01 |
| 0.695 | 1.1291e-01 |  1.1279e-01 |   1.1279e-01  |  1.1291e-01 |
| 0.695 | 1.1316e-01 |  1.1303e-01 |   1.1304e-01  |  1.1316e-01 |
| 0.696 | 1.1341e-01 |  1.1328e-01 |   1.1329e-01  |  1.1341e-01 |
| 0.696 | 1.1366e-01 |  1.1353e-01 |   1.1354e-01  |  1.1366e-01 |
| 0.697 | 1.1391e-01 |  1.1378e-01 |   1.1379e-01  |  1.1391e-01 |
| 0.697 | 1.1416e-01 |  1.1403e-01 |   1.1404e-01  |  1.1416e-01 |
| 0.698 | 1.1441e-01 |  1.1428e-01 |   1.1428e-01  |  1.1441e-01 |
| 0.698 | 1.1466e-01 |  1.1453e-01 |   1.1453e-01  |  1.1466e-01 |
| 0.699 | 1.1491e-01 |  1.1478e-01 |   1.1478e-01  |  1.1491e-01 |
| 0.699 | 1.1516e-01 |  1.1503e-01 |   1.1504e-01  |  1.1516e-01 |
| 0.700 | 1.1541e-01 |  1.1528e-01 |   1.1529e-01  |  1.1541e-01 |
| 0.700 | 1.1566e-01 |  1.1553e-01 |   1.1554e-01  |  1.1566e-01 |
| 0.701 | 1.1591e-01 |  1.1578e-01 |   1.1579e-01  |  1.1591e-01 |
| 0.701 | 1.1616e-01 |  1.1603e-01 |   1.1604e-01  |  1.1616e-01 |
| 0.702 | 1.1642e-01 |  1.1629e-01 |   1.1629e-01  |  1.1642e-01 |
| 0.702 | 1.1667e-01 |  1.1654e-01 |   1.1655e-01  |  1.1667e-01 |
| 0.703 | 1.1692e-01 |  1.1679e-01 |   1.1680e-01  |  1.1692e-01 |
| 0.703 | 1.1718e-01 |  1.1705e-01 |   1.1705e-01  |  1.1718e-01 |
| 0.704 | 1.1743e-01 |  1.1730e-01 |   1.1731e-01  |  1.1743e-01 |
| 0.704 | 1.1769e-01 |  1.1755e-01 |   1.1756e-01  |  1.1769e-01 |
| 0.704 | 1.1794e-01 |  1.1781e-01 |   1.1782e-01  |  1.1794e-01 |
| 0.705 | 1.1820e-01 |  1.1806e-01 |   1.1807e-01  |  1.1820e-01 |
| 0.705 | 1.1845e-01 |  1.1832e-01 |   1.1833e-01  |  1.1845e-01 |
| 0.706 | 1.1871e-01 |  1.1858e-01 |   1.1858e-01  |  1.1871e-01 |
| 0.706 | 1.1896e-01 |  1.1883e-01 |   1.1884e-01  |  1.1896e-01 |
| 0.707 | 1.1922e-01 |  1.1909e-01 |   1.1910e-01  |  1.1922e-01 |
| 0.707 | 1.1948e-01 |  1.1935e-01 |   1.1935e-01  |  1.1948e-01 |
| 0.708 | 1.1974e-01 |  1.1960e-01 |   1.1961e-01  |  1.1974e-01 |
| 0.708 | 1.1999e-01 |  1.1986e-01 |   1.1987e-01  |  1.1999e-01 |
| 0.709 | 1.2025e-01 |  1.2012e-01 |   1.2013e-01  |  1.2025e-01 |
| 0.709 | 1.2051e-01 |  1.2038e-01 |   1.2039e-01  |  1.2051e-01 |
| 0.710 | 1.2077e-01 |  1.2064e-01 |   1.2064e-01  |  1.2077e-01 |
| 0.710 | 1.2103e-01 |  1.2090e-01 |   1.2090e-01  |  1.2103e-01 |
| 0.711 | 1.2129e-01 |  1.2116e-01 |   1.2116e-01  |  1.2129e-01 |
| 0.711 | 1.2155e-01 |  1.2142e-01 |   1.2142e-01  |  1.2155e-01 |
| 0.712 | 1.2181e-01 |  1.2168e-01 |   1.2168e-01  |  1.2181e-01 |
| 0.712 | 1.2207e-01 |  1.2194e-01 |   1.2194e-01  |  1.2207e-01 |
| 0.713 | 1.2233e-01 |  1.2220e-01 |   1.2221e-01  |  1.2233e-01 |
| 0.713 | 1.2259e-01 |  1.2246e-01 |   1.2247e-01  |  1.2259e-01 |
| 0.714 | 1.2286e-01 |  1.2272e-01 |   1.2273e-01  |  1.2286e-01 |
| 0.714 | 1.2312e-01 |  1.2298e-01 |   1.2299e-01  |  1.2312e-01 |
| 0.715 | 1.2338e-01 |  1.2325e-01 |   1.2326e-01  |  1.2338e-01 |
| 0.715 | 1.2365e-01 |  1.2351e-01 |   1.2352e-01  |  1.2365e-01 |
| 0.716 | 1.2391e-01 |  1.2377e-01 |   1.2378e-01  |  1.2391e-01 |
| 0.716 | 1.2417e-01 |  1.2404e-01 |   1.2405e-01  |  1.2417e-01 |
| 0.717 | 1.2444e-01 |  1.2430e-01 |   1.2431e-01  |  1.2444e-01 |
| 0.717 | 1.2470e-01 |  1.2457e-01 |   1.2458e-01  |  1.2470e-01 |
| 0.718 | 1.2497e-01 |  1.2483e-01 |   1.2484e-01  |  1.2497e-01 |
| 0.718 | 1.2523e-01 |  1.2510e-01 |   1.2511e-01  |  1.2523e-01 |
| 0.719 | 1.2550e-01 |  1.2536e-01 |   1.2537e-01  |  1.2550e-01 |
| 0.719 | 1.2577e-01 |  1.2563e-01 |   1.2564e-01  |  1.2577e-01 |
| 0.720 | 1.2603e-01 |  1.2590e-01 |   1.2591e-01  |  1.2603e-01 |
| 0.720 | 1.2630e-01 |  1.2616e-01 |   1.2617e-01  |  1.2630e-01 |
| 0.721 | 1.2657e-01 |  1.2643e-01 |   1.2644e-01  |  1.2657e-01 |
| 0.721 | 1.2684e-01 |  1.2670e-01 |   1.2671e-01  |  1.2684e-01 |
| 0.722 | 1.2711e-01 |  1.2697e-01 |   1.2698e-01  |  1.2711e-01 |
| 0.722 | 1.2738e-01 |  1.2724e-01 |   1.2724e-01  |  1.2738e-01 |
| 0.723 | 1.2764e-01 |  1.2751e-01 |   1.2751e-01  |  1.2764e-01 |
| 0.723 | 1.2791e-01 |  1.2778e-01 |   1.2778e-01  |  1.2791e-01 |
| 0.724 | 1.2818e-01 |  1.2805e-01 |   1.2805e-01  |  1.2818e-01 |
| 0.724 | 1.2845e-01 |  1.2832e-01 |   1.2832e-01  |  1.2845e-01 |
| 0.725 | 1.2873e-01 |  1.2859e-01 |   1.2859e-01  |  1.2873e-01 |
| 0.725 | 1.2900e-01 |  1.2886e-01 |   1.2887e-01  |  1.2900e-01 |
| 0.726 | 1.2927e-01 |  1.2913e-01 |   1.2914e-01  |  1.2927e-01 |
| 0.726 | 1.2954e-01 |  1.2940e-01 |   1.2941e-01  |  1.2954e-01 |
| 0.727 | 1.2981e-01 |  1.2967e-01 |   1.2968e-01  |  1.2981e-01 |
| 0.727 | 1.3009e-01 |  1.2995e-01 |   1.2995e-01  |  1.3009e-01 |
| 0.728 | 1.3036e-01 |  1.3022e-01 |   1.3023e-01  |  1.3036e-01 |
| 0.728 | 1.3063e-01 |  1.3049e-01 |   1.3050e-01  |  1.3063e-01 |
| 0.729 | 1.3091e-01 |  1.3077e-01 |   1.3077e-01  |  1.3091e-01 |
| 0.729 | 1.3118e-01 |  1.3104e-01 |   1.3105e-01  |  1.3118e-01 |
| 0.730 | 1.3146e-01 |  1.3131e-01 |   1.3132e-01  |  1.3146e-01 |
| 0.730 | 1.3173e-01 |  1.3159e-01 |   1.3160e-01  |  1.3173e-01 |
| 0.731 | 1.3201e-01 |  1.3187e-01 |   1.3187e-01  |  1.3201e-01 |
| 0.731 | 1.3228e-01 |  1.3214e-01 |   1.3215e-01  |  1.3228e-01 |
| 0.732 | 1.3256e-01 |  1.3242e-01 |   1.3243e-01  |  1.3256e-01 |
| 0.732 | 1.3284e-01 |  1.3269e-01 |   1.3270e-01  |  1.3284e-01 |
| 0.733 | 1.3311e-01 |  1.3297e-01 |   1.3298e-01  |  1.3311e-01 |
| 0.733 | 1.3339e-01 |  1.3325e-01 |   1.3326e-01  |  1.3339e-01 |
| 0.734 | 1.3367e-01 |  1.3353e-01 |   1.3354e-01  |  1.3367e-01 |
| 0.734 | 1.3395e-01 |  1.3380e-01 |   1.3381e-01  |  1.3395e-01 |
| 0.735 | 1.3423e-01 |  1.3408e-01 |   1.3409e-01  |  1.3423e-01 |
| 0.735 | 1.3451e-01 |  1.3436e-01 |   1.3437e-01  |  1.3451e-01 |
| 0.736 | 1.3479e-01 |  1.3464e-01 |   1.3465e-01  |  1.3479e-01 |
| 0.736 | 1.3507e-01 |  1.3492e-01 |   1.3493e-01  |  1.3507e-01 |
| 0.737 | 1.3535e-01 |  1.3520e-01 |   1.3521e-01  |  1.3535e-01 |
| 0.737 | 1.3563e-01 |  1.3548e-01 |   1.3549e-01  |  1.3563e-01 |
| 0.738 | 1.3591e-01 |  1.3576e-01 |   1.3577e-01  |  1.3591e-01 |
| 0.738 | 1.3619e-01 |  1.3605e-01 |   1.3606e-01  |  1.3619e-01 |
| 0.739 | 1.3647e-01 |  1.3633e-01 |   1.3634e-01  |  1.3647e-01 |
| 0.739 | 1.3676e-01 |  1.3661e-01 |   1.3662e-01  |  1.3676e-01 |
| 0.740 | 1.3704e-01 |  1.3689e-01 |   1.3690e-01  |  1.3704e-01 |
| 0.740 | 1.3732e-01 |  1.3718e-01 |   1.3719e-01  |  1.3732e-01 |
| 0.741 | 1.3761e-01 |  1.3746e-01 |   1.3747e-01  |  1.3761e-01 |
| 0.741 | 1.3789e-01 |  1.3774e-01 |   1.3775e-01  |  1.3789e-01 |
| 0.742 | 1.3818e-01 |  1.3803e-01 |   1.3804e-01  |  1.3818e-01 |
| 0.742 | 1.3846e-01 |  1.3831e-01 |   1.3832e-01  |  1.3846e-01 |
| 0.743 | 1.3875e-01 |  1.3860e-01 |   1.3861e-01  |  1.3875e-01 |
| 0.743 | 1.3903e-01 |  1.3888e-01 |   1.3889e-01  |  1.3903e-01 |
| 0.744 | 1.3932e-01 |  1.3917e-01 |   1.3918e-01  |  1.3932e-01 |
| 0.744 | 1.3960e-01 |  1.3946e-01 |   1.3947e-01  |  1.3960e-01 |
| 0.745 | 1.3989e-01 |  1.3974e-01 |   1.3975e-01  |  1.3989e-01 |
| 0.745 | 1.4018e-01 |  1.4003e-01 |   1.4004e-01  |  1.4018e-01 |
| 0.746 | 1.4047e-01 |  1.4032e-01 |   1.4033e-01  |  1.4047e-01 |
| 0.746 | 1.4076e-01 |  1.4061e-01 |   1.4062e-01  |  1.4076e-01 |
| 0.747 | 1.4104e-01 |  1.4089e-01 |   1.4090e-01  |  1.4104e-01 |
| 0.747 | 1.4133e-01 |  1.4118e-01 |   1.4119e-01  |  1.4133e-01 |
| 0.748 | 1.4162e-01 |  1.4147e-01 |   1.4148e-01  |  1.4162e-01 |
| 0.748 | 1.4191e-01 |  1.4176e-01 |   1.4177e-01  |  1.4191e-01 |
| 0.749 | 1.4220e-01 |  1.4205e-01 |   1.4206e-01  |  1.4220e-01 |
| 0.749 | 1.4249e-01 |  1.4234e-01 |   1.4235e-01  |  1.4249e-01 |
| 0.750 | 1.4279e-01 |  1.4263e-01 |   1.4264e-01  |  1.4279e-01 |
| 0.750 | 1.4308e-01 |  1.4293e-01 |   1.4294e-01  |  1.4308e-01 |
| 0.751 | 1.4337e-01 |  1.4322e-01 |   1.4323e-01  |  1.4337e-01 |
| 0.751 | 1.4366e-01 |  1.4351e-01 |   1.4352e-01  |  1.4366e-01 |
| 0.752 | 1.4395e-01 |  1.4380e-01 |   1.4381e-01  |  1.4395e-01 |
| 0.752 | 1.4425e-01 |  1.4410e-01 |   1.4411e-01  |  1.4425e-01 |
| 0.753 | 1.4454e-01 |  1.4439e-01 |   1.4440e-01  |  1.4454e-01 |
| 0.753 | 1.4484e-01 |  1.4468e-01 |   1.4469e-01  |  1.4484e-01 |
| 0.754 | 1.4513e-01 |  1.4498e-01 |   1.4499e-01  |  1.4513e-01 |
| 0.754 | 1.4543e-01 |  1.4527e-01 |   1.4528e-01  |  1.4543e-01 |
| 0.755 | 1.4572e-01 |  1.4557e-01 |   1.4558e-01  |  1.4572e-01 |
| 0.755 | 1.4602e-01 |  1.4586e-01 |   1.4587e-01  |  1.4602e-01 |
| 0.756 | 1.4631e-01 |  1.4616e-01 |   1.4617e-01  |  1.4631e-01 |
| 0.756 | 1.4661e-01 |  1.4646e-01 |   1.4647e-01  |  1.4661e-01 |
| 0.757 | 1.4691e-01 |  1.4675e-01 |   1.4676e-01  |  1.4691e-01 |
| 0.757 | 1.4720e-01 |  1.4705e-01 |   1.4706e-01  |  1.4720e-01 |
| 0.758 | 1.4750e-01 |  1.4735e-01 |   1.4736e-01  |  1.4750e-01 |
| 0.758 | 1.4780e-01 |  1.4765e-01 |   1.4766e-01  |  1.4780e-01 |
| 0.759 | 1.4810e-01 |  1.4794e-01 |   1.4796e-01  |  1.4810e-01 |
| 0.759 | 1.4840e-01 |  1.4824e-01 |   1.4825e-01  |  1.4840e-01 |
| 0.760 | 1.4870e-01 |  1.4854e-01 |   1.4855e-01  |  1.4870e-01 |
| 0.760 | 1.4900e-01 |  1.4884e-01 |   1.4885e-01  |  1.4900e-01 |
| 0.761 | 1.4930e-01 |  1.4914e-01 |   1.4915e-01  |  1.4930e-01 |
| 0.761 | 1.4960e-01 |  1.4944e-01 |   1.4945e-01  |  1.4960e-01 |
| 0.762 | 1.4990e-01 |  1.4974e-01 |   1.4976e-01  |  1.4990e-01 |
| 0.762 | 1.5020e-01 |  1.5005e-01 |   1.5006e-01  |  1.5020e-01 |
| 0.763 | 1.5050e-01 |  1.5035e-01 |   1.5036e-01  |  1.5050e-01 |
| 0.763 | 1.5081e-01 |  1.5065e-01 |   1.5066e-01  |  1.5081e-01 |
| 0.764 | 1.5111e-01 |  1.5095e-01 |   1.5096e-01  |  1.5111e-01 |
| 0.764 | 1.5141e-01 |  1.5126e-01 |   1.5127e-01  |  1.5141e-01 |
| 0.765 | 1.5172e-01 |  1.5156e-01 |   1.5157e-01  |  1.5172e-01 |
| 0.765 | 1.5202e-01 |  1.5186e-01 |   1.5188e-01  |  1.5202e-01 |
| 0.766 | 1.5233e-01 |  1.5217e-01 |   1.5218e-01  |  1.5233e-01 |
| 0.766 | 1.5263e-01 |  1.5247e-01 |   1.5249e-01  |  1.5263e-01 |
| 0.767 | 1.5294e-01 |  1.5278e-01 |   1.5279e-01  |  1.5294e-01 |
| 0.767 | 1.5324e-01 |  1.5308e-01 |   1.5310e-01  |  1.5324e-01 |
| 0.768 | 1.5355e-01 |  1.5339e-01 |   1.5340e-01  |  1.5355e-01 |
| 0.768 | 1.5386e-01 |  1.5370e-01 |   1.5371e-01  |  1.5386e-01 |
| 0.769 | 1.5416e-01 |  1.5400e-01 |   1.5402e-01  |  1.5416e-01 |
| 0.769 | 1.5447e-01 |  1.5431e-01 |   1.5432e-01  |  1.5447e-01 |
| 0.770 | 1.5478e-01 |  1.5462e-01 |   1.5463e-01  |  1.5478e-01 |
| 0.770 | 1.5509e-01 |  1.5493e-01 |   1.5494e-01  |  1.5509e-01 |
| 0.771 | 1.5540e-01 |  1.5524e-01 |   1.5525e-01  |  1.5540e-01 |
| 0.771 | 1.5571e-01 |  1.5555e-01 |   1.5556e-01  |  1.5571e-01 |
| 0.772 | 1.5602e-01 |  1.5586e-01 |   1.5587e-01  |  1.5602e-01 |
| 0.772 | 1.5633e-01 |  1.5617e-01 |   1.5618e-01  |  1.5633e-01 |
| 0.773 | 1.5664e-01 |  1.5648e-01 |   1.5649e-01  |  1.5664e-01 |
| 0.773 | 1.5695e-01 |  1.5679e-01 |   1.5680e-01  |  1.5695e-01 |
| 0.774 | 1.5726e-01 |  1.5710e-01 |   1.5711e-01  |  1.5726e-01 |
| 0.774 | 1.5757e-01 |  1.5741e-01 |   1.5742e-01  |  1.5757e-01 |
| 0.775 | 1.5789e-01 |  1.5772e-01 |   1.5774e-01  |  1.5789e-01 |
| 0.775 | 1.5820e-01 |  1.5804e-01 |   1.5805e-01  |  1.5820e-01 |
| 0.776 | 1.5851e-01 |  1.5835e-01 |   1.5836e-01  |  1.5851e-01 |
| 0.776 | 1.5883e-01 |  1.5866e-01 |   1.5868e-01  |  1.5883e-01 |
| 0.777 | 1.5914e-01 |  1.5898e-01 |   1.5899e-01  |  1.5914e-01 |
| 0.777 | 1.5946e-01 |  1.5929e-01 |   1.5930e-01  |  1.5946e-01 |
| 0.778 | 1.5977e-01 |  1.5961e-01 |   1.5962e-01  |  1.5977e-01 |
| 0.778 | 1.6009e-01 |  1.5992e-01 |   1.5994e-01  |  1.6009e-01 |
| 0.779 | 1.6040e-01 |  1.6024e-01 |   1.6025e-01  |  1.6040e-01 |
| 0.779 | 1.6072e-01 |  1.6055e-01 |   1.6057e-01  |  1.6072e-01 |
| 0.780 | 1.6104e-01 |  1.6087e-01 |   1.6088e-01  |  1.6104e-01 |
| 0.780 | 1.6135e-01 |  1.6119e-01 |   1.6120e-01  |  1.6135e-01 |
| 0.781 | 1.6167e-01 |  1.6151e-01 |   1.6152e-01  |  1.6167e-01 |
| 0.781 | 1.6199e-01 |  1.6182e-01 |   1.6184e-01  |  1.6199e-01 |
| 0.782 | 1.6231e-01 |  1.6214e-01 |   1.6216e-01  |  1.6231e-01 |
| 0.782 | 1.6263e-01 |  1.6246e-01 |   1.6247e-01  |  1.6263e-01 |
| 0.783 | 1.6295e-01 |  1.6278e-01 |   1.6279e-01  |  1.6295e-01 |
| 0.783 | 1.6327e-01 |  1.6310e-01 |   1.6311e-01  |  1.6327e-01 |
| 0.784 | 1.6359e-01 |  1.6342e-01 |   1.6343e-01  |  1.6359e-01 |
| 0.784 | 1.6391e-01 |  1.6374e-01 |   1.6375e-01  |  1.6391e-01 |
| 0.785 | 1.6423e-01 |  1.6406e-01 |   1.6408e-01  |  1.6423e-01 |
| 0.785 | 1.6455e-01 |  1.6438e-01 |   1.6440e-01  |  1.6455e-01 |
| 0.786 | 1.6487e-01 |  1.6471e-01 |   1.6472e-01  |  1.6487e-01 |
| 0.786 | 1.6520e-01 |  1.6503e-01 |   1.6504e-01  |  1.6520e-01 |
| 0.787 | 1.6552e-01 |  1.6535e-01 |   1.6537e-01  |  1.6552e-01 |
| 0.787 | 1.6584e-01 |  1.6567e-01 |   1.6569e-01  |  1.6584e-01 |
| 0.788 | 1.6617e-01 |  1.6600e-01 |   1.6601e-01  |  1.6617e-01 |
| 0.788 | 1.6649e-01 |  1.6632e-01 |   1.6634e-01  |  1.6649e-01 |
| 0.789 | 1.6682e-01 |  1.6665e-01 |   1.6666e-01  |  1.6682e-01 |
| 0.789 | 1.6714e-01 |  1.6697e-01 |   1.6699e-01  |  1.6714e-01 |
| 0.790 | 1.6747e-01 |  1.6730e-01 |   1.6731e-01  |  1.6747e-01 |
| 0.790 | 1.6779e-01 |  1.6762e-01 |   1.6764e-01  |  1.6779e-01 |
| 0.791 | 1.6812e-01 |  1.6795e-01 |   1.6797e-01  |  1.6812e-01 |
| 0.791 | 1.6845e-01 |  1.6828e-01 |   1.6829e-01  |  1.6845e-01 |
| 0.792 | 1.6878e-01 |  1.6861e-01 |   1.6862e-01  |  1.6878e-01 |
| 0.792 | 1.6910e-01 |  1.6893e-01 |   1.6895e-01  |  1.6910e-01 |
| 0.793 | 1.6943e-01 |  1.6926e-01 |   1.6928e-01  |  1.6943e-01 |
| 0.793 | 1.6976e-01 |  1.6959e-01 |   1.6960e-01  |  1.6976e-01 |
| 0.794 | 1.7009e-01 |  1.6992e-01 |   1.6993e-01  |  1.7009e-01 |
| 0.794 | 1.7042e-01 |  1.7025e-01 |   1.7026e-01  |  1.7042e-01 |
| 0.795 | 1.7075e-01 |  1.7058e-01 |   1.7059e-01  |  1.7075e-01 |
| 0.795 | 1.7108e-01 |  1.7091e-01 |   1.7092e-01  |  1.7108e-01 |
| 0.796 | 1.7141e-01 |  1.7124e-01 |   1.7126e-01  |  1.7141e-01 |
| 0.796 | 1.7175e-01 |  1.7157e-01 |   1.7159e-01  |  1.7175e-01 |
| 0.797 | 1.7208e-01 |  1.7190e-01 |   1.7192e-01  |  1.7208e-01 |
| 0.797 | 1.7241e-01 |  1.7224e-01 |   1.7225e-01  |  1.7241e-01 |
| 0.798 | 1.7274e-01 |  1.7257e-01 |   1.7258e-01  |  1.7274e-01 |
| 0.798 | 1.7308e-01 |  1.7290e-01 |   1.7292e-01  |  1.7308e-01 |
| 0.799 | 1.7341e-01 |  1.7324e-01 |   1.7325e-01  |  1.7341e-01 |
| 0.799 | 1.7375e-01 |  1.7357e-01 |   1.7359e-01  |  1.7375e-01 |
| 0.800 | 1.7408e-01 |  1.7390e-01 |   1.7392e-01  |  1.7408e-01 |
| 0.800 | 1.7442e-01 |  1.7424e-01 |   1.7426e-01  |  1.7442e-01 |
| 0.801 | 1.7475e-01 |  1.7458e-01 |   1.7459e-01  |  1.7475e-01 |
| 0.801 | 1.7509e-01 |  1.7491e-01 |   1.7493e-01  |  1.7509e-01 |
| 0.802 | 1.7542e-01 |  1.7525e-01 |   1.7526e-01  |  1.7542e-01 |
| 0.802 | 1.7576e-01 |  1.7559e-01 |   1.7560e-01  |  1.7576e-01 |
| 0.803 | 1.7610e-01 |  1.7592e-01 |   1.7594e-01  |  1.7610e-01 |
| 0.803 | 1.7644e-01 |  1.7626e-01 |   1.7628e-01  |  1.7644e-01 |
| 0.804 | 1.7678e-01 |  1.7660e-01 |   1.7661e-01  |  1.7678e-01 |
| 0.804 | 1.7712e-01 |  1.7694e-01 |   1.7695e-01  |  1.7712e-01 |
