
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.153 | 1.1892e-03 |  1.1880e-03 |   1.1880e-03  |  1.1892e-03 |
| 0.153 | 1.1916e-03 |  1.1904e-03 |   1.1904e-03  |  1.1916e-03 |
| 0.153 | 1.1939e-03 |  1.1927e-03 |   1.1927e-03  |  1.1939e-03 |
| 0.153 | 1.1962e-03 |  1.1951e-03 |   1.1951e-03  |  1.1962e-03 |
| 0.153 | 1.1986e-03 |  1.1974e-03 |   1.1974e-03  |  1.1986e-03 |
| 0.153 | 1.2009e-03 |  1.1998e-03 |   1.1998e-03  |  1.2009e-03 |
| 0.153 | 1.2033e-03 |  1.2021e-03 |   1.2021e-03  |  1.2033e-03 |
| 0.153 | 1.2056e-03 |  1.2045e-03 |   1.2045e-03  |  1.2056e-03 |
| 0.154 | 1.2080e-03 |  1.2068e-03 |   1.2068e-03  |  1.2080e-03 |
| 0.154 | 1.2104e-03 |  1.2092e-03 |   1.2092e-03  |  1.2104e-03 |
| 0.154 | 1.2127e-03 |  1.2115e-03 |   1.2115e-03  |  1.2127e-03 |
| 0.154 | 1.2151e-03 |  1.2139e-03 |   1.2139e-03  |  1.2151e-03 |
| 0.154 | 1.2175e-03 |  1.2163e-03 |   1.2163e-03  |  1.2175e-03 |
| 0.154 | 1.2198e-03 |  1.2186e-03 |   1.2186e-03  |  1.2198e-03 |
| 0.154 | 1.2222e-03 |  1.2210e-03 |   1.2210e-03  |  1.2222e-03 |
| 0.154 | 1.2246e-03 |  1.2234e-03 |   1.2234e-03  |  1.2246e-03 |
| 0.154 | 1.2270e-03 |  1.2258e-03 |   1.2258e-03  |  1.2270e-03 |
| 0.154 | 1.2294e-03 |  1.2282e-03 |   1.2282e-03  |  1.2294e-03 |
| 0.155 | 1.2317e-03 |  1.2305e-03 |   1.2305e-03  |  1.2317e-03 |
| 0.155 | 1.2341e-03 |  1.2329e-03 |   1.2329e-03  |  1.2341e-03 |
| 0.155 | 1.2365e-03 |  1.2353e-03 |   1.2353e-03  |  1.2365e-03 |
| 0.155 | 1.2389e-03 |  1.2377e-03 |   1.2377e-03  |  1.2389e-03 |
| 0.155 | 1.2413e-03 |  1.2401e-03 |   1.2401e-03  |  1.2413e-03 |
| 0.155 | 1.2437e-03 |  1.2425e-03 |   1.2425e-03  |  1.2437e-03 |
| 0.155 | 1.2461e-03 |  1.2449e-03 |   1.2449e-03  |  1.2461e-03 |
| 0.155 | 1.2485e-03 |  1.2473e-03 |   1.2473e-03  |  1.2485e-03 |
| 0.155 | 1.2510e-03 |  1.2498e-03 |   1.2498e-03  |  1.2510e-03 |
| 0.155 | 1.2534e-03 |  1.2522e-03 |   1.2522e-03  |  1.2534e-03 |
| 0.156 | 1.2558e-03 |  1.2546e-03 |   1.2546e-03  |  1.2558e-03 |
| 0.156 | 1.2582e-03 |  1.2570e-03 |   1.2570e-03  |  1.2582e-03 |
| 0.156 | 1.2606e-03 |  1.2594e-03 |   1.2594e-03  |  1.2606e-03 |
| 0.156 | 1.2631e-03 |  1.2619e-03 |   1.2619e-03  |  1.2631e-03 |
| 0.156 | 1.2655e-03 |  1.2643e-03 |   1.2643e-03  |  1.2655e-03 |
| 0.156 | 1.2679e-03 |  1.2667e-03 |   1.2667e-03  |  1.2679e-03 |
| 0.156 | 1.2704e-03 |  1.2692e-03 |   1.2692e-03  |  1.2704e-03 |
| 0.156 | 1.2728e-03 |  1.2716e-03 |   1.2716e-03  |  1.2728e-03 |
| 0.156 | 1.2753e-03 |  1.2740e-03 |   1.2740e-03  |  1.2753e-03 |
| 0.157 | 1.2777e-03 |  1.2765e-03 |   1.2765e-03  |  1.2777e-03 |
| 0.157 | 1.2802e-03 |  1.2789e-03 |   1.2789e-03  |  1.2802e-03 |
| 0.157 | 1.2826e-03 |  1.2814e-03 |   1.2814e-03  |  1.2826e-03 |
| 0.157 | 1.2851e-03 |  1.2838e-03 |   1.2838e-03  |  1.2851e-03 |
| 0.157 | 1.2875e-03 |  1.2863e-03 |   1.2863e-03  |  1.2875e-03 |
| 0.157 | 1.2900e-03 |  1.2888e-03 |   1.2888e-03  |  1.2900e-03 |
| 0.157 | 1.2925e-03 |  1.2912e-03 |   1.2912e-03  |  1.2925e-03 |
| 0.157 | 1.2949e-03 |  1.2937e-03 |   1.2937e-03  |  1.2949e-03 |
| 0.157 | 1.2974e-03 |  1.2962e-03 |   1.2962e-03  |  1.2974e-03 |
| 0.157 | 1.2999e-03 |  1.2986e-03 |   1.2986e-03  |  1.2999e-03 |
| 0.158 | 1.3024e-03 |  1.3011e-03 |   1.3011e-03  |  1.3024e-03 |
| 0.158 | 1.3048e-03 |  1.3036e-03 |   1.3036e-03  |  1.3048e-03 |
| 0.158 | 1.3073e-03 |  1.3061e-03 |   1.3061e-03  |  1.3073e-03 |
| 0.158 | 1.3098e-03 |  1.3086e-03 |   1.3086e-03  |  1.3098e-03 |
| 0.158 | 1.3123e-03 |  1.3111e-03 |   1.3111e-03  |  1.3123e-03 |
| 0.158 | 1.3148e-03 |  1.3136e-03 |   1.3136e-03  |  1.3148e-03 |
| 0.158 | 1.3173e-03 |  1.3161e-03 |   1.3161e-03  |  1.3173e-03 |
| 0.158 | 1.3198e-03 |  1.3186e-03 |   1.3186e-03  |  1.3198e-03 |
| 0.158 | 1.3223e-03 |  1.3211e-03 |   1.3211e-03  |  1.3223e-03 |
| 0.158 | 1.3248e-03 |  1.3236e-03 |   1.3236e-03  |  1.3248e-03 |
| 0.159 | 1.3273e-03 |  1.3261e-03 |   1.3261e-03  |  1.3273e-03 |
| 0.159 | 1.3298e-03 |  1.3286e-03 |   1.3286e-03  |  1.3298e-03 |
| 0.159 | 1.3324e-03 |  1.3311e-03 |   1.3311e-03  |  1.3324e-03 |
| 0.159 | 1.3349e-03 |  1.3336e-03 |   1.3336e-03  |  1.3349e-03 |
| 0.159 | 1.3374e-03 |  1.3361e-03 |   1.3361e-03  |  1.3374e-03 |
| 0.159 | 1.3399e-03 |  1.3387e-03 |   1.3387e-03  |  1.3399e-03 |
| 0.159 | 1.3425e-03 |  1.3412e-03 |   1.3412e-03  |  1.3425e-03 |
| 0.159 | 1.3450e-03 |  1.3437e-03 |   1.3437e-03  |  1.3450e-03 |
| 0.159 | 1.3475e-03 |  1.3463e-03 |   1.3463e-03  |  1.3475e-03 |
| 0.159 | 1.3501e-03 |  1.3488e-03 |   1.3488e-03  |  1.3501e-03 |
| 0.160 | 1.3526e-03 |  1.3513e-03 |   1.3513e-03  |  1.3526e-03 |
| 0.160 | 1.3552e-03 |  1.3539e-03 |   1.3539e-03  |  1.3552e-03 |
| 0.160 | 1.3577e-03 |  1.3564e-03 |   1.3564e-03  |  1.3577e-03 |
| 0.160 | 1.3603e-03 |  1.3590e-03 |   1.3590e-03  |  1.3603e-03 |
| 0.160 | 1.3628e-03 |  1.3615e-03 |   1.3615e-03  |  1.3628e-03 |
| 0.160 | 1.3654e-03 |  1.3641e-03 |   1.3641e-03  |  1.3654e-03 |
| 0.160 | 1.3679e-03 |  1.3667e-03 |   1.3667e-03  |  1.3679e-03 |
| 0.160 | 1.3705e-03 |  1.3692e-03 |   1.3692e-03  |  1.3705e-03 |
| 0.160 | 1.3731e-03 |  1.3718e-03 |   1.3718e-03  |  1.3731e-03 |
| 0.160 | 1.3756e-03 |  1.3744e-03 |   1.3744e-03  |  1.3756e-03 |
| 0.161 | 1.3782e-03 |  1.3769e-03 |   1.3769e-03  |  1.3782e-03 |
| 0.161 | 1.3808e-03 |  1.3795e-03 |   1.3795e-03  |  1.3808e-03 |
| 0.161 | 1.3834e-03 |  1.3821e-03 |   1.3821e-03  |  1.3834e-03 |
| 0.161 | 1.3860e-03 |  1.3847e-03 |   1.3847e-03  |  1.3860e-03 |
| 0.161 | 1.3885e-03 |  1.3873e-03 |   1.3873e-03  |  1.3885e-03 |
| 0.161 | 1.3911e-03 |  1.3898e-03 |   1.3898e-03  |  1.3911e-03 |
| 0.161 | 1.3937e-03 |  1.3924e-03 |   1.3924e-03  |  1.3937e-03 |
| 0.161 | 1.3963e-03 |  1.3950e-03 |   1.3950e-03  |  1.3963e-03 |
| 0.161 | 1.3989e-03 |  1.3976e-03 |   1.3976e-03  |  1.3989e-03 |
| 0.161 | 1.4015e-03 |  1.4002e-03 |   1.4002e-03  |  1.4015e-03 |
| 0.162 | 1.4041e-03 |  1.4028e-03 |   1.4028e-03  |  1.4041e-03 |
| 0.162 | 1.4067e-03 |  1.4054e-03 |   1.4054e-03  |  1.4068e-03 |
| 0.162 | 1.4094e-03 |  1.4081e-03 |   1.4081e-03  |  1.4094e-03 |
| 0.162 | 1.4120e-03 |  1.4107e-03 |   1.4107e-03  |  1.4120e-03 |
| 0.162 | 1.4146e-03 |  1.4133e-03 |   1.4133e-03  |  1.4146e-03 |
| 0.162 | 1.4172e-03 |  1.4159e-03 |   1.4159e-03  |  1.4172e-03 |
| 0.162 | 1.4198e-03 |  1.4185e-03 |   1.4185e-03  |  1.4198e-03 |
| 0.162 | 1.4225e-03 |  1.4212e-03 |   1.4212e-03  |  1.4225e-03 |
| 0.162 | 1.4251e-03 |  1.4238e-03 |   1.4238e-03  |  1.4251e-03 |
| 0.162 | 1.4277e-03 |  1.4264e-03 |   1.4264e-03  |  1.4277e-03 |
| 0.163 | 1.4304e-03 |  1.4291e-03 |   1.4291e-03  |  1.4304e-03 |
| 0.163 | 1.4330e-03 |  1.4317e-03 |   1.4317e-03  |  1.4330e-03 |
| 0.163 | 1.4357e-03 |  1.4344e-03 |   1.4344e-03  |  1.4357e-03 |
| 0.163 | 1.4383e-03 |  1.4370e-03 |   1.4370e-03  |  1.4383e-03 |
| 0.163 | 1.4410e-03 |  1.4396e-03 |   1.4396e-03  |  1.4410e-03 |
| 0.163 | 1.4436e-03 |  1.4423e-03 |   1.4423e-03  |  1.4436e-03 |
| 0.163 | 1.4463e-03 |  1.4450e-03 |   1.4450e-03  |  1.4463e-03 |
| 0.163 | 1.4490e-03 |  1.4476e-03 |   1.4476e-03  |  1.4490e-03 |
| 0.163 | 1.4516e-03 |  1.4503e-03 |   1.4503e-03  |  1.4516e-03 |
| 0.163 | 1.4543e-03 |  1.4530e-03 |   1.4530e-03  |  1.4543e-03 |
| 0.164 | 1.4570e-03 |  1.4556e-03 |   1.4556e-03  |  1.4570e-03 |
| 0.164 | 1.4596e-03 |  1.4583e-03 |   1.4583e-03  |  1.4596e-03 |
| 0.164 | 1.4623e-03 |  1.4610e-03 |   1.4610e-03  |  1.4623e-03 |
| 0.164 | 1.4650e-03 |  1.4637e-03 |   1.4637e-03  |  1.4650e-03 |
| 0.164 | 1.4677e-03 |  1.4663e-03 |   1.4663e-03  |  1.4677e-03 |
| 0.164 | 1.4704e-03 |  1.4690e-03 |   1.4690e-03  |  1.4704e-03 |
| 0.164 | 1.4731e-03 |  1.4717e-03 |   1.4717e-03  |  1.4731e-03 |
| 0.164 | 1.4758e-03 |  1.4744e-03 |   1.4744e-03  |  1.4758e-03 |
| 0.164 | 1.4784e-03 |  1.4771e-03 |   1.4771e-03  |  1.4784e-03 |
| 0.164 | 1.4812e-03 |  1.4798e-03 |   1.4798e-03  |  1.4812e-03 |
| 0.165 | 1.4839e-03 |  1.4825e-03 |   1.4825e-03  |  1.4839e-03 |
| 0.165 | 1.4866e-03 |  1.4852e-03 |   1.4852e-03  |  1.4866e-03 |
| 0.165 | 1.4893e-03 |  1.4879e-03 |   1.4879e-03  |  1.4893e-03 |
| 0.165 | 1.4920e-03 |  1.4906e-03 |   1.4906e-03  |  1.4920e-03 |
| 0.165 | 1.4947e-03 |  1.4933e-03 |   1.4933e-03  |  1.4947e-03 |
| 0.165 | 1.4974e-03 |  1.4961e-03 |   1.4961e-03  |  1.4974e-03 |
| 0.165 | 1.5002e-03 |  1.4988e-03 |   1.4988e-03  |  1.5002e-03 |
| 0.165 | 1.5029e-03 |  1.5015e-03 |   1.5015e-03  |  1.5029e-03 |
| 0.165 | 1.5056e-03 |  1.5042e-03 |   1.5042e-03  |  1.5056e-03 |
| 0.165 | 1.5083e-03 |  1.5070e-03 |   1.5070e-03  |  1.5083e-03 |
| 0.166 | 1.5111e-03 |  1.5097e-03 |   1.5097e-03  |  1.5111e-03 |
| 0.166 | 1.5138e-03 |  1.5125e-03 |   1.5125e-03  |  1.5138e-03 |
| 0.166 | 1.5166e-03 |  1.5152e-03 |   1.5152e-03  |  1.5166e-03 |
| 0.166 | 1.5193e-03 |  1.5179e-03 |   1.5179e-03  |  1.5193e-03 |
| 0.166 | 1.5221e-03 |  1.5207e-03 |   1.5207e-03  |  1.5221e-03 |
| 0.166 | 1.5248e-03 |  1.5234e-03 |   1.5234e-03  |  1.5248e-03 |
| 0.166 | 1.5276e-03 |  1.5262e-03 |   1.5262e-03  |  1.5276e-03 |
| 0.166 | 1.5303e-03 |  1.5290e-03 |   1.5290e-03  |  1.5303e-03 |
| 0.166 | 1.5331e-03 |  1.5317e-03 |   1.5317e-03  |  1.5331e-03 |
| 0.166 | 1.5359e-03 |  1.5345e-03 |   1.5345e-03  |  1.5359e-03 |
| 0.167 | 1.5386e-03 |  1.5373e-03 |   1.5373e-03  |  1.5386e-03 |
| 0.167 | 1.5414e-03 |  1.5400e-03 |   1.5400e-03  |  1.5414e-03 |
| 0.167 | 1.5442e-03 |  1.5428e-03 |   1.5428e-03  |  1.5442e-03 |
| 0.167 | 1.5470e-03 |  1.5456e-03 |   1.5456e-03  |  1.5470e-03 |
| 0.167 | 1.5498e-03 |  1.5484e-03 |   1.5484e-03  |  1.5498e-03 |
| 0.167 | 1.5525e-03 |  1.5512e-03 |   1.5512e-03  |  1.5525e-03 |
| 0.167 | 1.5553e-03 |  1.5539e-03 |   1.5539e-03  |  1.5553e-03 |
| 0.167 | 1.5581e-03 |  1.5567e-03 |   1.5567e-03  |  1.5581e-03 |
| 0.167 | 1.5609e-03 |  1.5595e-03 |   1.5595e-03  |  1.5609e-03 |
| 0.167 | 1.5637e-03 |  1.5623e-03 |   1.5623e-03  |  1.5637e-03 |
| 0.168 | 1.5665e-03 |  1.5651e-03 |   1.5651e-03  |  1.5665e-03 |
| 0.168 | 1.5693e-03 |  1.5679e-03 |   1.5679e-03  |  1.5693e-03 |
| 0.168 | 1.5722e-03 |  1.5707e-03 |   1.5707e-03  |  1.5722e-03 |
| 0.168 | 1.5750e-03 |  1.5736e-03 |   1.5736e-03  |  1.5750e-03 |
| 0.168 | 1.5778e-03 |  1.5764e-03 |   1.5764e-03  |  1.5778e-03 |
| 0.168 | 1.5806e-03 |  1.5792e-03 |   1.5792e-03  |  1.5806e-03 |
| 0.168 | 1.5834e-03 |  1.5820e-03 |   1.5820e-03  |  1.5834e-03 |
| 0.168 | 1.5863e-03 |  1.5848e-03 |   1.5848e-03  |  1.5863e-03 |
| 0.168 | 1.5891e-03 |  1.5877e-03 |   1.5877e-03  |  1.5891e-03 |
| 0.168 | 1.5919e-03 |  1.5905e-03 |   1.5905e-03  |  1.5919e-03 |
| 0.169 | 1.5948e-03 |  1.5933e-03 |   1.5933e-03  |  1.5948e-03 |
| 0.169 | 1.5976e-03 |  1.5962e-03 |   1.5962e-03  |  1.5976e-03 |
| 0.169 | 1.6004e-03 |  1.5990e-03 |   1.5990e-03  |  1.6004e-03 |
| 0.169 | 1.6033e-03 |  1.6019e-03 |   1.6019e-03  |  1.6033e-03 |
| 0.169 | 1.6061e-03 |  1.6047e-03 |   1.6047e-03  |  1.6061e-03 |
| 0.169 | 1.6090e-03 |  1.6076e-03 |   1.6076e-03  |  1.6090e-03 |
| 0.169 | 1.6119e-03 |  1.6104e-03 |   1.6104e-03  |  1.6119e-03 |
| 0.169 | 1.6147e-03 |  1.6133e-03 |   1.6133e-03  |  1.6147e-03 |
| 0.169 | 1.6176e-03 |  1.6162e-03 |   1.6162e-03  |  1.6176e-03 |
| 0.169 | 1.6205e-03 |  1.6190e-03 |   1.6190e-03  |  1.6205e-03 |
| 0.169 | 1.6233e-03 |  1.6219e-03 |   1.6219e-03  |  1.6233e-03 |
| 0.170 | 1.6262e-03 |  1.6248e-03 |   1.6248e-03  |  1.6262e-03 |
| 0.170 | 1.6291e-03 |  1.6276e-03 |   1.6276e-03  |  1.6291e-03 |
| 0.170 | 1.6320e-03 |  1.6305e-03 |   1.6305e-03  |  1.6320e-03 |
| 0.170 | 1.6348e-03 |  1.6334e-03 |   1.6334e-03  |  1.6348e-03 |
| 0.170 | 1.6377e-03 |  1.6363e-03 |   1.6363e-03  |  1.6377e-03 |
| 0.170 | 1.6406e-03 |  1.6392e-03 |   1.6392e-03  |  1.6406e-03 |
| 0.170 | 1.6435e-03 |  1.6421e-03 |   1.6421e-03  |  1.6435e-03 |
| 0.170 | 1.6464e-03 |  1.6450e-03 |   1.6450e-03  |  1.6464e-03 |
| 0.170 | 1.6493e-03 |  1.6479e-03 |   1.6479e-03  |  1.6493e-03 |
| 0.170 | 1.6522e-03 |  1.6508e-03 |   1.6508e-03  |  1.6522e-03 |
| 0.171 | 1.6551e-03 |  1.6537e-03 |   1.6537e-03  |  1.6551e-03 |
| 0.171 | 1.6580e-03 |  1.6566e-03 |   1.6566e-03  |  1.6580e-03 |
| 0.171 | 1.6610e-03 |  1.6595e-03 |   1.6595e-03  |  1.6610e-03 |
| 0.171 | 1.6639e-03 |  1.6624e-03 |   1.6624e-03  |  1.6639e-03 |
| 0.171 | 1.6668e-03 |  1.6653e-03 |   1.6653e-03  |  1.6668e-03 |
| 0.171 | 1.6697e-03 |  1.6683e-03 |   1.6683e-03  |  1.6697e-03 |
| 0.171 | 1.6727e-03 |  1.6712e-03 |   1.6712e-03  |  1.6727e-03 |
| 0.171 | 1.6756e-03 |  1.6741e-03 |   1.6741e-03  |  1.6756e-03 |
| 0.171 | 1.6785e-03 |  1.6771e-03 |   1.6771e-03  |  1.6785e-03 |
| 0.171 | 1.6815e-03 |  1.6800e-03 |   1.6800e-03  |  1.6815e-03 |
| 0.172 | 1.6844e-03 |  1.6829e-03 |   1.6829e-03  |  1.6844e-03 |
| 0.172 | 1.6874e-03 |  1.6859e-03 |   1.6859e-03  |  1.6874e-03 |
| 0.172 | 1.6903e-03 |  1.6888e-03 |   1.6888e-03  |  1.6903e-03 |
| 0.172 | 1.6933e-03 |  1.6918e-03 |   1.6918e-03  |  1.6933e-03 |
| 0.172 | 1.6962e-03 |  1.6947e-03 |   1.6947e-03  |  1.6962e-03 |
| 0.172 | 1.6992e-03 |  1.6977e-03 |   1.6977e-03  |  1.6992e-03 |
| 0.172 | 1.7021e-03 |  1.7007e-03 |   1.7007e-03  |  1.7021e-03 |
| 0.172 | 1.7051e-03 |  1.7036e-03 |   1.7036e-03  |  1.7051e-03 |
| 0.172 | 1.7081e-03 |  1.7066e-03 |   1.7066e-03  |  1.7081e-03 |
| 0.172 | 1.7111e-03 |  1.7096e-03 |   1.7096e-03  |  1.7111e-03 |
| 0.173 | 1.7140e-03 |  1.7125e-03 |   1.7125e-03  |  1.7140e-03 |
| 0.173 | 1.7170e-03 |  1.7155e-03 |   1.7155e-03  |  1.7170e-03 |
| 0.173 | 1.7200e-03 |  1.7185e-03 |   1.7185e-03  |  1.7200e-03 |
| 0.173 | 1.7230e-03 |  1.7215e-03 |   1.7215e-03  |  1.7230e-03 |
| 0.173 | 1.7260e-03 |  1.7245e-03 |   1.7245e-03  |  1.7260e-03 |
| 0.173 | 1.7290e-03 |  1.7275e-03 |   1.7275e-03  |  1.7290e-03 |
| 0.173 | 1.7320e-03 |  1.7305e-03 |   1.7305e-03  |  1.7320e-03 |
| 0.173 | 1.7350e-03 |  1.7335e-03 |   1.7335e-03  |  1.7350e-03 |
| 0.173 | 1.7380e-03 |  1.7365e-03 |   1.7365e-03  |  1.7380e-03 |
| 0.173 | 1.7410e-03 |  1.7395e-03 |   1.7395e-03  |  1.7410e-03 |
| 0.174 | 1.7440e-03 |  1.7425e-03 |   1.7425e-03  |  1.7440e-03 |
| 0.174 | 1.7470e-03 |  1.7455e-03 |   1.7455e-03  |  1.7470e-03 |
| 0.174 | 1.7500e-03 |  1.7485e-03 |   1.7485e-03  |  1.7500e-03 |
| 0.174 | 1.7531e-03 |  1.7515e-03 |   1.7515e-03  |  1.7531e-03 |
| 0.174 | 1.7561e-03 |  1.7546e-03 |   1.7546e-03  |  1.7561e-03 |
| 0.174 | 1.7591e-03 |  1.7576e-03 |   1.7576e-03  |  1.7591e-03 |
| 0.174 | 1.7621e-03 |  1.7606e-03 |   1.7606e-03  |  1.7621e-03 |
| 0.174 | 1.7652e-03 |  1.7637e-03 |   1.7637e-03  |  1.7652e-03 |
| 0.174 | 1.7682e-03 |  1.7667e-03 |   1.7667e-03  |  1.7682e-03 |
| 0.174 | 1.7713e-03 |  1.7697e-03 |   1.7697e-03  |  1.7713e-03 |
| 0.175 | 1.7743e-03 |  1.7728e-03 |   1.7728e-03  |  1.7743e-03 |
| 0.175 | 1.7774e-03 |  1.7758e-03 |   1.7758e-03  |  1.7774e-03 |
| 0.175 | 1.7804e-03 |  1.7789e-03 |   1.7789e-03  |  1.7804e-03 |
| 0.175 | 1.7835e-03 |  1.7819e-03 |   1.7819e-03  |  1.7835e-03 |
| 0.175 | 1.7865e-03 |  1.7850e-03 |   1.7850e-03  |  1.7865e-03 |
| 0.175 | 1.7896e-03 |  1.7881e-03 |   1.7881e-03  |  1.7896e-03 |
| 0.175 | 1.7927e-03 |  1.7911e-03 |   1.7911e-03  |  1.7927e-03 |
| 0.175 | 1.7957e-03 |  1.7942e-03 |   1.7942e-03  |  1.7957e-03 |
| 0.175 | 1.7988e-03 |  1.7973e-03 |   1.7973e-03  |  1.7988e-03 |
| 0.175 | 1.8019e-03 |  1.8004e-03 |   1.8004e-03  |  1.8019e-03 |
| 0.176 | 1.8050e-03 |  1.8034e-03 |   1.8034e-03  |  1.8050e-03 |
| 0.176 | 1.8081e-03 |  1.8065e-03 |   1.8065e-03  |  1.8081e-03 |
| 0.176 | 1.8112e-03 |  1.8096e-03 |   1.8096e-03  |  1.8112e-03 |
| 0.176 | 1.8142e-03 |  1.8127e-03 |   1.8127e-03  |  1.8142e-03 |
| 0.176 | 1.8173e-03 |  1.8158e-03 |   1.8158e-03  |  1.8173e-03 |
| 0.176 | 1.8204e-03 |  1.8189e-03 |   1.8189e-03  |  1.8204e-03 |
| 0.176 | 1.8235e-03 |  1.8220e-03 |   1.8220e-03  |  1.8235e-03 |
| 0.176 | 1.8267e-03 |  1.8251e-03 |   1.8251e-03  |  1.8267e-03 |
| 0.176 | 1.8298e-03 |  1.8282e-03 |   1.8282e-03  |  1.8298e-03 |
| 0.176 | 1.8329e-03 |  1.8313e-03 |   1.8313e-03  |  1.8329e-03 |
| 0.177 | 1.8360e-03 |  1.8344e-03 |   1.8344e-03  |  1.8360e-03 |
| 0.177 | 1.8391e-03 |  1.8376e-03 |   1.8376e-03  |  1.8391e-03 |
| 0.177 | 1.8422e-03 |  1.8407e-03 |   1.8407e-03  |  1.8422e-03 |
| 0.177 | 1.8454e-03 |  1.8438e-03 |   1.8438e-03  |  1.8454e-03 |
| 0.177 | 1.8485e-03 |  1.8469e-03 |   1.8469e-03  |  1.8485e-03 |
| 0.177 | 1.8516e-03 |  1.8501e-03 |   1.8501e-03  |  1.8516e-03 |
| 0.177 | 1.8548e-03 |  1.8532e-03 |   1.8532e-03  |  1.8548e-03 |
| 0.177 | 1.8579e-03 |  1.8563e-03 |   1.8563e-03  |  1.8579e-03 |
| 0.177 | 1.8611e-03 |  1.8595e-03 |   1.8595e-03  |  1.8611e-03 |
| 0.177 | 1.8642e-03 |  1.8626e-03 |   1.8626e-03  |  1.8642e-03 |
| 0.178 | 1.8674e-03 |  1.8658e-03 |   1.8658e-03  |  1.8674e-03 |
| 0.178 | 1.8705e-03 |  1.8689e-03 |   1.8689e-03  |  1.8705e-03 |
| 0.178 | 1.8737e-03 |  1.8721e-03 |   1.8721e-03  |  1.8737e-03 |
| 0.178 | 1.8768e-03 |  1.8753e-03 |   1.8753e-03  |  1.8768e-03 |
| 0.178 | 1.8800e-03 |  1.8784e-03 |   1.8784e-03  |  1.8800e-03 |
| 0.178 | 1.8832e-03 |  1.8816e-03 |   1.8816e-03  |  1.8832e-03 |
| 0.178 | 1.8864e-03 |  1.8848e-03 |   1.8848e-03  |  1.8864e-03 |
| 0.178 | 1.8895e-03 |  1.8879e-03 |   1.8879e-03  |  1.8895e-03 |
| 0.178 | 1.8927e-03 |  1.8911e-03 |   1.8911e-03  |  1.8927e-03 |
| 0.178 | 1.8959e-03 |  1.8943e-03 |   1.8943e-03  |  1.8959e-03 |
| 0.179 | 1.8991e-03 |  1.8975e-03 |   1.8975e-03  |  1.8991e-03 |
| 0.179 | 1.9023e-03 |  1.9007e-03 |   1.9007e-03  |  1.9023e-03 |
| 0.179 | 1.9055e-03 |  1.9039e-03 |   1.9039e-03  |  1.9055e-03 |
| 0.179 | 1.9087e-03 |  1.9071e-03 |   1.9071e-03  |  1.9087e-03 |
| 0.179 | 1.9119e-03 |  1.9103e-03 |   1.9103e-03  |  1.9119e-03 |
| 0.179 | 1.9151e-03 |  1.9135e-03 |   1.9135e-03  |  1.9151e-03 |
| 0.179 | 1.9183e-03 |  1.9167e-03 |   1.9167e-03  |  1.9183e-03 |
| 0.179 | 1.9215e-03 |  1.9199e-03 |   1.9199e-03  |  1.9215e-03 |
| 0.179 | 1.9247e-03 |  1.9231e-03 |   1.9231e-03  |  1.9247e-03 |
| 0.179 | 1.9279e-03 |  1.9263e-03 |   1.9263e-03  |  1.9279e-03 |
| 0.180 | 1.9312e-03 |  1.9296e-03 |   1.9296e-03  |  1.9312e-03 |
| 0.180 | 1.9344e-03 |  1.9328e-03 |   1.9328e-03  |  1.9344e-03 |
| 0.180 | 1.9376e-03 |  1.9360e-03 |   1.9360e-03  |  1.9376e-03 |
| 0.180 | 1.9409e-03 |  1.9392e-03 |   1.9392e-03  |  1.9409e-03 |
| 0.180 | 1.9441e-03 |  1.9425e-03 |   1.9425e-03  |  1.9441e-03 |
| 0.180 | 1.9473e-03 |  1.9457e-03 |   1.9457e-03  |  1.9473e-03 |
| 0.180 | 1.9506e-03 |  1.9490e-03 |   1.9490e-03  |  1.9506e-03 |
| 0.180 | 1.9538e-03 |  1.9522e-03 |   1.9522e-03  |  1.9538e-03 |
| 0.180 | 1.9571e-03 |  1.9555e-03 |   1.9555e-03  |  1.9571e-03 |
| 0.180 | 1.9603e-03 |  1.9587e-03 |   1.9587e-03  |  1.9603e-03 |
| 0.181 | 1.9636e-03 |  1.9620e-03 |   1.9620e-03  |  1.9636e-03 |
| 0.181 | 1.9669e-03 |  1.9652e-03 |   1.9652e-03  |  1.9669e-03 |
| 0.181 | 1.9701e-03 |  1.9685e-03 |   1.9685e-03  |  1.9701e-03 |
| 0.181 | 1.9734e-03 |  1.9718e-03 |   1.9718e-03  |  1.9734e-03 |
| 0.181 | 1.9767e-03 |  1.9750e-03 |   1.9750e-03  |  1.9767e-03 |
| 0.181 | 1.9800e-03 |  1.9783e-03 |   1.9783e-03  |  1.9800e-03 |
| 0.181 | 1.9832e-03 |  1.9816e-03 |   1.9816e-03  |  1.9832e-03 |
| 0.181 | 1.9865e-03 |  1.9849e-03 |   1.9849e-03  |  1.9865e-03 |
| 0.181 | 1.9898e-03 |  1.9882e-03 |   1.9882e-03  |  1.9898e-03 |
| 0.181 | 1.9931e-03 |  1.9915e-03 |   1.9915e-03  |  1.9931e-03 |
| 0.182 | 1.9964e-03 |  1.9948e-03 |   1.9948e-03  |  1.9964e-03 |
| 0.182 | 1.9997e-03 |  1.9981e-03 |   1.9981e-03  |  1.9997e-03 |
